School ID,School Name,Graduates,Enrollments,Enrollment Pct,year_x,ncessch,school_id,school_name_x,leaid_x,lea_name,state_leaid,seasch,street_mailing,city_mailing,state_mailing,zip_mailing,street_location,city_location,state_location,zip_location,phone,fips_x,latitude_x,longitude_x,csa,cbsa,urban_centric_locale,county_code,school_level,school_type,school_status,lowest_grade_offered,highest_grade_offered,bureau_indian_education,title_i_status,title_i_eligible,title_i_schoolwide,charter,magnet,shared_time,virtual,teachers_fte,free_lunch,reduced_price_lunch,free_or_reduced_price_lunch,elem_cedp,high_cedp,middle_cedp,ungrade_cedp,enrollment,state_leg_district_lower,state_leg_district_upper,ncessch_num,congress_district_id,direct_certification,lunch_program,schoolid_cps,schoolname_cps,fullname_cps,schoolname2_cps,isbe_name_cps,street_number_cps,street_direction_cps,street_name_cps,city_cps,state_cps,zip_cps,cps_unit_cps,oracleid_cps,school_category_cps,community_area_number_cps,community_area_cps,geographicarea_cps,geographic_area_number_cps,cook_county_district_cps,census_block_cps,latitude_cps,longitude_cps,ncessch_num_cps,ncessch_cps,census_tract_cps,cps_ccd_cw_merge,cw_not_in_cps_col_enrl,crdc_id,year_y,fips_y,leaid_y,enrollment_crdc,teachers_certified_fte_crdc,counselors_fte_crdc,law_enforcement_fte_crdc,salaries_crdc,enrl_AP_crdc,enrl_AP_science_crdc,enrl_AP_math_crdc,enrl_AP_other_crdc,enrl_AP_language_crdc,crdc_not_matched,pov_rate,tot_hhld,tot_hhld_int,unemp_rate_25_64,internet_rate,emp_rate_25_64,above_pov_rate,census_tract_x,acs_not_matched,oracle_id,school_name_y,FY 2017 Ending Budget,cps_budget_not_in_cps_col_enrl,food_stamps,median_earnings,census_tract_y,inc_fs_not_matched,year,date,statefips,countyfips,ctfips,latitude_y,longitude_y,ds_pm_pred,ds_pm_stdd,aqi_not_matched
610245,DOUGLASS HS,43,14,32.6,2017,1.70993E+11,5789,Douglass Academy High School,1709930,City of Chicago SD 299,IL-15-016-2990-25,1.50163E+12,543 N Waller Ave,Chicago,IL,60644,543 N Waller Ave,Chicago,IL,60644,(773)534-6176,Illinois,41.890188,-87.767076,176,16980,City large,17031,High,Regular school,Open,9,12,,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,9,98,0,98,No,Yes,No,No,101,17078,17039,1.70993E+11,1707,,Yes under the Community Eligibility Provision (CEP),610245,Douglass HS,Frederick A Douglass Academy High School,Douglass HS,Douglass Academy High School,543,N,Waller Ave,Chicago,IL,60644,6630,41061,HS,25,Austin,Austin,25,1,1.70313E+14,41.95998361,-87.64978592,1.70993E+11,1.70993E+11,17031251400,both,both,1.70993E+11,2017,Illinois,1709930,101,9,1,0,1082972.125,0,0,0,0,0,both,28.2,1712,795,10.9,46.43691589,89.1,71.8,17031251400,both,41061,Frederick A Douglass Academy High School,2573479,both,508,28578,17031251400,both,2016,1-Jan-16,17,31,17031251400,41.891,-87.77011,9.6633,3.4938,both
610304,PHOENIX MILITARY HS,118,93,78.8,2017,1.70993E+11,4715,Phoenix Military Academy HS,1709930,City of Chicago SD 299,IL-15-016-2990-25,1.50163E+12,145 S Campbell Ave,Chicago,IL,60612,145 S Campbell Ave,Chicago,IL,60612,(773)534-7275,Illinois,41.879116,-87.688418,176,16980,City large,17031,High,Regular school,Open,9,12,,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,23,501,0,501,No,Yes,No,No,532,17010,17005,1.70993E+11,1707,,Yes under the Community Eligibility Provision (CEP),610304,Phoenix Military HS,Phoenix Military Academy High School,Phoenix Military HS,Phoenix Military Academy HS,145,S,Campbell Ave,Chicago,IL,60612,7310,55011,HS,28,Near West Side,Near West,23,1,1.70313E+14,41.76530755,-87.64133368,1.70993E+11,1.70993E+11,17031280800,both,both,1.70993E+11,2017,Illinois,1709930,531,28,2,1,2881879.25,271,25,23,259,0,both,25.1,361,205,24.8,56.7867036,75.2,74.9,17031280800,both,55011,Phoenix Military Academy,6194710,both,141,20208,17031280800,both,2016,1-Jan-16,17,31,17031280800,41.87863,-87.68889,9.6635,3.5688,both
610323,BOWEN HS,67,24,35.8,2017,1.70993E+11,5072,Bowen High School,1709930,City of Chicago SD 299,IL-15-016-2990-25,1.50163E+12,2710 E 89th St,Chicago,IL,60617,2710 E 89th St,Chicago,IL,60617,(773)535-7650,Illinois,41.734303,-87.557463,176,16980,City large,17031,High,Regular school,Open,9,12,,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,19,275,0,275,No,Yes,No,No,294,17026,17013,1.70993E+11,1702,,Yes under the Community Eligibility Provision (CEP),610323,Bowen HS,Bowen High School,Bowen HS,Bowen High School,2710,E,89th St,Chicago,IL,60617,7540,46491,HS,46,South Chicago,South Shore,11,4,1.70315E+14,41.82935505,-87.66785319,1.70993E+11,1.70993E+11,17031460600,both,both,1.70993E+11,2017,Illinois,1709930,297,21,1,0,2006787.125,68,0,27,59,0,both,16.8,355,214,19.6,60.28169014,80.4,83.2,17031460600,both,46491,Bowen High School,5069008,both,105,20642,17031460600,both,2016,1-Jan-16,17,31,17031460600,41.73563,-87.55949,10.1915,3.961,both
610334,RABY HS,68,33,48.5,2017,1.70993E+11,5075,Raby High School,1709930,City of Chicago SD 299,IL-15-016-2990-25,1.50163E+12,3545 W Fulton Blvd,Chicago,IL,60624,3545 W Fulton Blvd,Chicago,IL,60624,(773)534-6755,Illinois,41.8858,-87.715382,176,16980,City large,17031,High,Regular school,Open,9,12,,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,28,378,0,378,No,Yes,No,No,381,17010,17005,1.70993E+11,1707,,Yes under the Community Eligibility Provision (CEP),610334,Raby HS,Al Raby High School,Raby HS,Raby High School,3545,W,Fulton Blvd,Chicago,IL,60624,7690,46471,HS,27,East Garfield Park,Garfield - West Humboldt,20,1,1.70318E+14,41.93394276,-87.70804004,1.70993E+11,1.70993E+11,17031836800,both,both,1.70993E+11,2017,Illinois,1709930,378,31.5,1,0,2326997,0,0,0,0,0,both,59.7,936,468,10,50,90,40.3,17031836800,both,46471,Al Raby High School,5332785,both,577,18250,17031836800,both,2016,1-Jan-16,17,31,17031836800,41.88508,-87.71387,9.8782,3.6425,both
610340,CHICAGO ACADEMY HS,105,87,82.9,2017,1.70993E+11,5061,Chicago Academy High School,1709930,City of Chicago SD 299,IL-15-016-2990-25,1.50163E+12,3400 N Austin Ave,Chicago,IL,60634,3400 N Austin Ave,Chicago,IL,60634,(773)534-0146,Illinois,41.943327,-87.776988,176,16980,City large,17031,High,Regular school,Open,9,12,,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,31,451,0,451,No,Yes,No,No,542,17039,17020,1.70993E+11,1705,,No,610340,Chgo Acad HS,Chicago Academy High School,Chgo Acad HS,Chicago Academy High School,3400,N,Austin Ave,Chicago,IL,60634,7770,46481,HS,17,Dunning,Reed-Dunning,24,12,1.70312E+14,41.8862375,-87.71542384,1.70993E+11,1.70993E+11,17031171100,both,both,1.70993E+11,2017,Illinois,1709930,542,34,1,0,2478414,93,28,17,81,0,both,10.3,1260,951,3,75.47619048,97,89.7,17031171100,both,46481,Chicago Academy High School,5315770,both,56,36960,17031171100,both,2016,1-Jan-16,17,31,17031171100,41.94207,-87.78125,9.606,3.4963,both
610357,SPRY HS,43,31,72.1,2017,1.70993E+11,5677,Spry Community Links High School,1709930,City of Chicago SD 299,IL-15-016-2990-25,1.50163E+12,2400 S Marshall Blvd,Chicago,IL,60623,2400 S Marshall Blvd,Chicago,IL,60623,(773)534-1997,Illinois,41.848607,-87.697784,176,16980,City large,17031,High,Regular school,Open,9,12,,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,11,126,0,126,No,Yes,No,No,131,17021,17011,1.70993E+11,1704,,No,610357,Spry HS,Spry Community Links High School,Spry HS,Spry Community Links High School,2400,S,Marshall Blvd,Chicago,IL,60623,7930,46461,HS,30,South Lawndale,Pilsen - Little Village,16,7,1.70313E+14,41.96172181,-87.70711398,1.70993E+11,1.70993E+11,17031301100,both,both,1.70993E+11,2017,Illinois,1709930,129,14,1,1,1114212,52,0,0,52,0,both,35.5,796,398,13.8,50,86.2,64.5,17031301100,both,46461,Spry Community Links High School,2116249,both,367,21376,17031301100,both,2016,1-Jan-16,17,31,17031301100,41.84705,-87.69796,9.8119,3.5649,both
610381,BRONZEVILLE HS,84,57,67.9,2017,1.70993E+11,5792,Bronzeville Scholastic HS,1709930,City of Chicago SD 299,IL-15-016-2990-25,1.50163E+12,4934 S Wabash Ave,Chicago,IL,60615,4934 S Wabash Ave,Chicago,IL,60615,(773)535-1150,Illinois,41.804436,-87.62508,176,16980,City large,17031,High,Regular school,Open,9,12,,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,Yes,No,No,19,306,0,306,No,Yes,No,No,321,17005,17003,1.70993E+11,1707,,Yes under the Community Eligibility Provision (CEP),610381,Bronzeville HS,Bronzeville Scholastic Academy High School,Bronzeville HS,Bronzeville Scholastic HS,4934,S,Wabash Ave,Chicago,IL,60615,7270,55191,HS,38,Grand Boulevard,Bronzeville,15,3,1.70314E+14,41.73415291,-87.64676752,1.70993E+11,1.70993E+11,17031381800,both,both,1.70993E+11,2017,Illinois,1709930,322,21,1,0,1741379.25,1,0,0,2,0,both,25.1,537,336,4.8,62.5698324,95.2,74.9,17031381800,both,55191,Bronzeville Scholastic Institute,4149943,both,170,35583,17031381800,both,2016,1-Jan-16,17,31,17031381800,41.80388,-87.62116,10.2322,3.9732,both
610383,SOCIAL JUSTICE HS,70,50,71.4,2017,1.70993E+11,5793,School of Social Justice HS,1709930,City of Chicago SD 299,IL-15-016-2990-25,1.50163E+12,3120 S Kostner Ave,Chicago,IL,60623,3120 S Kostner Ave,Chicago,IL,60623,(773)535-4300,Illinois,41.834912,-87.735753,176,16980,City large,17031,High,Regular school,Open,9,12,,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,20,279,0,279,No,Yes,No,No,285,17021,17011,1.70993E+11,1704,,No,610383,Greater Lawndale HS,Greater Lawndale High School For Social Justice,Greater Lawndale HS,School of Social Justice HS,3120,S,Kostner Ave,Chicago,IL,60623,7600,55171,HS,30,South Lawndale,Pilsen - Little Village,16,7,1.70318E+14,41.80455878,-87.62441056,1.70993E+11,1.70993E+11,17031830500,both,both,1.70993E+11,2017,Illinois,1709930,286,21.5,1,1,1501587.875,82,21,0,68,0,both,30.6,1072,824,9.6,76.86567164,90.4,69.4,17031830500,both,55171,School of Social Justice (at Little Village),3701643,both,256,22264,17031830500,both,2016,1-Jan-16,17,31,17031830500,41.83014,-87.7239,9.7804,3.501,both
610384,INFINITY HS,79,63,79.7,2017,1.70993E+11,5795,Infinity Math  Science & Tech HS,1709930,City of Chicago SD 299,IL-15-016-2990-25,1.50163E+12,3120 S Kostner Ave,Chicago,IL,60623,3120 S Kostner Ave,Chicago,IL,60623,(773)535-4225,Illinois,41.834922,-87.735531,176,16980,City large,17031,High,Regular school,Open,9,12,,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,Yes,No,No,27,399,0,399,No,Yes,No,No,417,17021,17011,1.70993E+11,1704,,No,610384,Infinity HS,Infinity Math Science and Technology High School,Infinity HS,Infinity Math  Science & Tech HS,3120,S,Kostner Ave,Chicago,IL,60623,7680,55151,HS,30,South Lawndale,Pilsen - Little Village,16,7,1.70318E+14,41.80455878,-87.62441056,1.70993E+11,1.70993E+11,17031830500,both,both,1.70993E+11,2017,Illinois,1709930,418,27.5,1,0,2051183.5,93,5,37,73,0,both,30.6,1072,824,9.6,76.86567164,90.4,69.4,17031830500,both,55151,Infinity Math,4415800,both,256,22264,17031830500,both,2016,1-Jan-16,17,31,17031830500,41.83014,-87.7239,9.7804,3.501,both
610385,MULTICULTURAL HS,56,35,62.5,2017,1.70993E+11,5794,Multicultural Acad Scholarshp HS,1709930,City of Chicago SD 299,IL-15-016-2990-25,1.50163E+12,3120 S Kostner Ave,Chicago,IL,60623,3120 S Kostner Ave,Chicago,IL,60623,(773)535-4242,Illinois,41.835448,-87.735546,176,16980,City large,17031,High,Regular school,Open,9,12,,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,15,220,0,220,No,Yes,No,No,223,17021,17011,1.70993E+11,1704,,No,610385,Multicultural Acad Scholarship,Multicultural Academy of Scholarship,Multicultural Acad Scholarship,Multicultural Acad of Scholarshp HS,3120,S,Kostner Ave,Chicago,IL,60623,7630,55181,HS,30,South Lawndale,Pilsen - Little Village,16,7,1.70318E+14,41.83603568,-87.73412164,1.70993E+11,1.70993E+11,17031830500,both,both,1.70993E+11,2017,Illinois,1709930,230,19.5,1,0,1265312.875,18,0,0,18,0,both,30.6,1072,824,9.6,76.86567164,90.4,69.4,17031830500,both,55181,Multicultural Arts High School (at Little Village),2986394,both,256,22264,17031830500,both,2016,1-Jan-16,17,31,17031830500,41.83014,-87.7239,9.7804,3.501,both
610386,PEACE AND EDUCATION HS,49,12,24.5,2017,1.70993E+11,2596,Peace and Education Coalition HS,1709930,City of Chicago SD 299,IL-15-016-2990-25,1.50163E+12,4946 S Paulina St,Chicago,IL,60609,4946 S Paulina St,Chicago,IL,60609,(773)535-9023,Illinois,41.80356,-87.667611,176,16980,City large,17031,High,Regular school,Open,10,12,,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,17,91,0,91,No,Yes,No,No,96,17006,17003,1.70993E+11,1707,,Yes under the Community Eligibility Provision (CEP),610386,Peace & Education HS,Peace & Education Coalition High School,Peace & Education HS,Peace And Education Coalition HS,4946,S,Paulina St,Chicago,IL,60609,1123,67021,HS,61,New City,McKinley Park,17,7,1.70316E+14,41.83603568,-87.73412164,1.70993E+11,1.70993E+11,17031611300,both,both,1.70993E+11,2017,Illinois,1709930,104,19.5,2,0,934793,0,0,0,0,0,both,28.9,824,431,17,52.30582524,83,71.1,17031611300,both,67021,Peace and Education Coalition High School,2955517,both,249,21069,17031611300,both,2016,1-Jan-16,17,31,17031611300,41.80497,-87.66726,9.9584,3.6977,both
610390,RICKOVER MILITARY HS,102,77,75.5,2017,1.70993E+11,5078,Rickover Naval Academy High Schl,1709930,City of Chicago SD 299,IL-15-016-2990-25,1.50163E+12,5900 N Glenwood Ave,Chicago,IL,60660,5900 N Glenwood Ave,Chicago,IL,60660,(773)534-2890,Illinois,41.98902,-87.666421,176,16980,City large,17031,High,Regular school,Open,9,12,,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,26,498,0,498,No,Yes,No,No,555,17014,17007,1.70993E+11,1709,,No,610390,Rickover HS,Hyman G Rickover Naval Academy High School,Rickover HS,Rickover Naval Academy High Schl,5900,N,Glenwood Ave,Chicago,IL,60660,7140,45221,HS,77,Edgewater,Ravenswood,30,10,1.7031E+14,41.80351526,-87.6673411,1.70993E+11,1.70993E+11,17031030500,both,both,1.70993E+11,2017,Illinois,1709930,554,33,3,0,3152579.5,144,0,0,144,0,both,9.4,2864,2664,2,93.01675978,98,90.6,17031030500,both,45221,Hyman G. Rickover Naval Academy,5715956,both,116,50615,17031030500,both,2016,1-Jan-16,17,31,17031030500,41.98716,-87.66494,9.8861,3.9484,both
610391,LINDBLOM HS,205,194,94.6,2017,1.70993E+11,5791,Lindblom Math & Science Acad HS,1709930,City of Chicago SD 299,IL-15-016-2990-25,1.50163E+12,6130 S Wolcott Ave,Chicago,IL,60636,6130 S Wolcott Ave,Chicago,IL,60636,(773)535-9300,Illinois,41.78211,-87.672162,176,16980,City large,17031,High,Regular school,Open,7,12,,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,Yes,No,No,75,892,0,892,No,Yes,Yes,No,1325,17006,17003,1.70993E+11,1707,,Yes under the Community Eligibility Provision (CEP),610391,Lindblom HS,Robert Lindblom Math & Science Academy HS,Lindblom HS,Lindblom Math & Science Acad HS,6130,S,Wolcott Ave,Chicago,IL,60636,7110,46511,HS,67,West Englewood,Englewood,4,2,1.70317E+14,41.89444938,-87.72612961,1.70993E+11,1.70993E+11,17031670600,both,both,1.70993E+11,2017,Illinois,1709930,1325,82.5,4,3,6520020.5,662,204,116,597,0,both,46.5,373,164,47.5,43.96782842,52.5,53.5,17031670600,both,46511,Lindblom Math and Science Academy High School,11225332,both,185,24250,17031670600,both,2016,1-Jan-16,17,31,17031670600,41.783,-87.67156,10.0531,3.7434,both
610392,WORLD LANGUAGE HS,74,57,77,2017,1.70993E+11,5788,World Language High School,1709930,City of Chicago SD 299,IL-15-016-2990-25,1.50163E+12,3120 S Kostner Ave,Chicago,IL,60623,3120 S Kostner Ave,Chicago,IL,60623,(773)535-4334,Illinois,41.835226,-87.735982,176,16980,City large,17031,High,Regular school,Open,9,12,,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,Yes,No,No,18,341,0,341,No,Yes,No,No,354,17021,17011,1.70993E+11,1704,,No,610392,World Language HS,World Language Academy High School,World Language HS,World Language High School,3120,S,Kostner Ave,Chicago,IL,60623,4460,52011,HS,30,South Lawndale,Pilsen - Little Village,16,7,1.70318E+14,41.98903319,-87.665188,1.70993E+11,1.70993E+11,17031830500,both,both,1.70993E+11,2017,Illinois,1709930,352,23.5,2,0,1815029.625,105,13,0,105,0,both,30.6,1072,824,9.6,76.86567164,90.4,69.4,17031830500,both,52011,World Language High School (at Little Village),3727377,both,256,22264,17031830500,both,2016,1-Jan-16,17,31,17031830500,41.83014,-87.7239,9.7804,3.501,both
610394,UPLIFT HS,59,36,61,2017,1.70993E+11,5787,Uplift Community High School,1709930,City of Chicago SD 299,IL-15-016-2990-25,1.50163E+12,900 W Wilson Ave,Chicago,IL,60640,900 W Wilson Ave,Chicago,IL,60640,(773)534-2875,Illinois,41.965948,-87.65217,176,16980,City large,17031,High,Regular school,Open,9,12,,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,19,228,0,228,No,Yes,No,No,241,17013,17007,1.70993E+11,1709,,Yes under the Community Eligibility Provision (CEP),610394,Uplift HS,Uplift Community High School,Uplift HS,Uplift Community High School,900,W,Wilson Ave,Chicago,IL,60640,2210,26861,HS,3,Uptown,Ravenswood,30,10,1.7031E+14,41.7820414,-87.67162519,1.70993E+11,1.70993E+11,17031031501,both,both,1.70993E+11,2017,Illinois,1709930,242,20.5,1,0,1783062.875,0,0,0,0,0,both,44.2,1776,1173,11.5,66.0472973,88.5,55.8,17031031501,both,26861,Uplift Community High School,3978280,both,691,26314,17031031501,both,2016,1-Jan-16,17,31,17031031501,41.96727,-87.65248,9.941,4.0623,both
610402,DEVRY HS,100,87,87,2017,1.70993E+11,5790,Devry Advantage Academy High Schl,1709930,City of Chicago SD 299,IL-15-016-2990-25,1.50163E+12,3300 N Campbell Ave,Chicago,IL,60618,3300 N Campbell Ave,Chicago,IL,60618,(773)697-2216,Illinois,41.941039,-87.691119,176,16980,City large,17031,High,Regular school,Open,11,12,,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,8,137,0,137,No,Yes,No,No,193,17011,17006,1.70993E+11,1705,,Yes under the Community Eligibility Provision (CEP),610402,Devry HS,DeVry University Advantage Academy HS,Devry HS,Devry Advantage Academy High Schl,3300,N,Campbell,Chicago,IL,60618,6990,46521,HS,5,North Center,Logan,9,12,1.70318E+14,41.96552003,-87.65247254,1.70993E+11,1.70993E+11,17031843700,both,both,1.70993E+11,2017,Illinois,1709930,193,10.5,1,0,981791.75,130,69,30,84,0,both,4.9,963,810,4,84.11214953,96,95.1,17031843700,both,46521,Devry University Advantage Academy,2365254,both,52,55938,17031843700,both,2016,1-Jan-16,17,31,17031843700,41.94463,-87.69077,9.819,3.7347,both
610513,AIR FORCE HS,45,31,68.9,2017,1.70993E+11,6055,Air Force Acad High School,1709930,City of Chicago SD 299,IL-15-016-2990-25,1.50163E+12,3630 S Wells St,Chicago,IL,60609,3630 S Wells St,Chicago,IL,60609,(773)535-1590,Illinois,41.827898,-87.632962,176,16980,City large,17031,High,Regular school,Open,9,12,,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,17,228,0,228,No,Yes,No,No,261,17006,17003,1.70993E+11,1703,,Yes under the Community Eligibility Provision (CEP),610513,Air Force HS,Air Force Academy High School,Air Force HS,Air Force Acad High School,3630,S,Wells St,Chicago,IL,60609,1055,45231,HS,34,Armour Square,Bridgeport - Chinatown,18,2,1.70313E+14,41.82777441,-87.67757853,1.70993E+11,1.70993E+11,17031340600,both,both,1.70993E+11,2017,Illinois,1709930,263,21,2,0,2223381.25,37,19,0,26,0,both,71.4,413,160,34.1,38.7409201,65.9,28.6,17031340600,both,45231,Air Force Academy High School,3703462,both,226,13421,17031340600,both,2016,1-Jan-16,17,31,17031340600,41.82746,-87.63253,9.9864,3.9014,both
610518,AUSTIN CCA HS,84,32,38.1,2017,1.70993E+11,5984,Austin College and Career Acad HS,1709930,City of Chicago SD 299,IL-15-016-2990-25,1.50163E+12,231 N Pine Ave,Chicago,IL,60644,231 N Pine Ave,Chicago,IL,60644,(773)534-0660,Illinois,41.884832,-87.762933,176,16980,City large,17031,High,Regular school,Open,9,12,,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,Yes,No,No,18,212,0,212,No,Yes,No,No,214,17008,17004,1.70993E+11,1707,,Yes under the Community Eligibility Provision (CEP),610518,Voise HS,VOISE Academy High School,Voise HS,VOISE Academy High School,231,N,Pine Ave,Chicago,IL,60644,1145,46621,HS,25,Austin,Austin,25,1,1.70313E+14,41.82814579,-87.6327203,1.70993E+11,1.70993E+11,17031251900,both,both,1.70993E+11,2017,Illinois,1709930,219,19,1,0,1689136.625,29,0,19,26,0,both,47.7,1601,803,25.6,50.1561524,74.4,52.3,17031251900,both,46621,VOISE Academy High School,3966771,both,729,19353,17031251900,both,2016,1-Jan-16,17,31,17031251900,41.8838,-87.76007,9.6478,3.342,both
610524,ALCOTT HS,57,47,82.5,2017,1.70993E+11,6072,Alcott Humanities High School,1709930,City of Chicago SD 299,IL-15-016-2990-25,1.50163E+12,2957 N Hoyne Ave,Chicago,IL,60618,2957 N Hoyne Ave,Chicago,IL,60618,(773)534-5970,Illinois,41.935468,-87.680351,176,16980,City large,17031,High,Regular school,Open,9,12,,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,56,264,0,264,No,Yes,No,No,311,17011,17006,1.70993E+11,1705,,No,610524,Alcott HS,Alcott High School for the Humanities,Alcott HS,Alcott Humanities High School,2957,N,Hoyne Ave,Chicago,IL,60618,8035,22041,HS,5,North Center,Lincoln Park,29,8,1.70311E+14,41.77122167,-87.66649323,1.70993E+11,1.70993E+11,17031051400,both,both,1.70993E+11,2017,Illinois,1709930,311,62,2,0,4869135,84,22,40,50,0,both,8.2,787,695,4.7,88.31003812,95.3,91.8,17031051400,both,22041,Louisa May Alcott School,8184750,both,69,61000,17031051400,both,2016,1-Jan-16,17,31,17031051400,41.93571,-87.68103,9.7905,3.6946,both
610529,OGDEN HS,78,68,87.2,2017,1.70993E+11,6093,Ogden Int High School,1709930,City of Chicago SD 299,IL-15-016-2990-25,1.50163E+12,1250 W Erie St,Chicago,IL,60642,1250 W Erie St,Chicago,IL,60642,(773)534-0866,Illinois,41.893928,-87.6585,176,16980,City large,17031,High,Regular school,Open,6,12,,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,98,465,0,465,No,Yes,Yes,No,890,17004,17002,1.70993E+11,1705,,No,610529,Ogden HS,Ogden International High School,Ogden HS,Ogden Int High School,1250,W,Erie St,Chicago,IL,60622,8083,24731,HS,24,West Town,Near North,10,8,1.70312E+14,41.893528,87.65941,1.70993E+11,1.70993E+11,17031243200,both,both,1.70993E+11,2017,Illinois,1709930,885,107,4,0,7618877,2,0,0,2,0,both,10.8,928,879,2.6,94.71982759,97.4,89.2,17031243200,both,24731,William B Ogden School,13726159,both,42,60411,17031243200,both,2016,1-Jan-16,17,31,17031243200,41.89245,-87.66962,9.83,3.7452,both
