year,ncessch,school_id,school_name,leaid,lea_name,state_leaid,seasch,street_mailing,city_mailing,state_mailing,zip_mailing,street_location,city_location,state_location,zip_location,phone,fips,latitude,longitude,csa,cbsa,urban_centric_locale,county_code,school_level,school_type,school_status,lowest_grade_offered,highest_grade_offered,bureau_indian_education,title_i_status,title_i_eligible,title_i_schoolwide,charter,magnet,shared_time,virtual,teachers_fte,free_lunch,reduced_price_lunch,free_or_reduced_price_lunch,elem_cedp,high_cedp,middle_cedp,ungrade_cedp,enrollment,state_leg_district_lower,state_leg_district_upper,ncessch_num,congress_district_id,direct_certification,lunch_program
2017,173897003956,03956,Thornwood High School,1738970,Thornton Twp HSD 205,IL-07-016-2050-17,0701620500003,17101 S Park Ave,South Holland,IL,60473,17101 S Park Ave,South Holland,IL,60473,(708)225-4701,Illinois,41.583511,-87.604743,176,16980,Suburb large,17031,High,Regular school,Open,9,12,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,135,1069,0,1069,No,Yes,No,No,1730,17029,17015,173897003956,1702,NA,Yes under the Community Eligibility Provision (CEP)
2017,173897006421,06421,PEACE Center,1738970,Thornton Twp HSD 205,IL-07-016-2050-17,0701620503002,306 E 144th St,Dolton,IL,60419,306 E 144th St,Dolton,IL,60419,(708)985-3598,Illinois,41.634479,-87.615152,176,16980,Suburb large,17031,High,Regular school,Open,11,12,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,6,20,0,20,No,Yes,No,No,43,17030,17015,173897006421,1702,NA,No
2017,173897006422,06422,Outlook Academy,1738970,Thornton Twp HSD 205,IL-07-016-2050-17,0701620503001,465 E 170th St,South Holland,IL,60473,465 E 170th St,South Holland,IL,60473,(312)752-0367,Illinois,41.58543,-87.605651,176,16980,Suburb large,17031,High,Regular school,Open,9,12,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,9,107,0,107,No,Yes,No,No,220,17029,17015,173897006422,1702,NA,No
2017,173903003957,03957,Arnold W Kruse Ed Center,1739030,CCSD 146,IL-07-016-1460-04,0701614602006,7617 Hemlock Dr,Orland Park,IL,60462,7617 Hemlock Dr,Orland Park,IL,60462,(708)614-4530,Illinois,41.610752,-87.805246,176,16980,Suburb large,17031,Primary,Regular school,Open,Pre-K,5,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,31,111,25,136,Yes,No,No,No,413,17028,17014,173903003957,1701,NA,Yes participating without using any Provision or the CEP
2017,173903003958,03958,Bert H Fulton School,1739030,CCSD 146,IL-07-016-1460-04,0701614602002,6601 171st St,Tinley Park,IL,60477,6601 171st St,Tinley Park,IL,60477,(708)614-4540,Illinois,41.579826,-87.779269,176,16980,Suburb large,17031,Primary,Regular school,Open,Pre-K,5,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,39,162,31,193,Yes,No,No,No,480,17038,17019,173903003958,1701,NA,Yes participating without using any Provision or the CEP
2017,173903003959,03959,Central Middle School,1739030,CCSD 146,IL-07-016-1460-04,0701614601001,18146 Oak Park Ave,Tinley Park,IL,60477,18146 Oak Park Ave,Tinley Park,IL,60477,(708)614-4510,Illinois,41.561379,-87.785349,176,16980,Suburb large,17031,Middle,Regular school,Open,6,8,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,57,261,30,291,No,No,Yes,No,762,17038,17019,173903003959,1701,NA,Yes participating without using any Provision or the CEP
2017,173903003961,03961,Memorial Elem School,1739030,CCSD 146,IL-07-016-1460-04,0701614602003,6701 179th St,Tinley Park,IL,60477,6701 179th St,Tinley Park,IL,60477,(708)614-4535,Illinois,41.565686,-87.782065,176,16980,Suburb large,17031,Primary,Regular school,Open,Pre-K,5,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,29,90,17,107,Yes,No,No,No,392,17038,17019,173903003961,1701,NA,Yes participating without using any Provision or the CEP
2017,173903003962,03962,Walter F Fierke Ed Center,1739030,CCSD 146,IL-07-016-1460-04,0701614602005,6535 Victoria Dr,Oak Forest,IL,60452,6535 Victoria Dr,Oak Forest,IL,60452,(708)614-4520,Illinois,41.609263,-87.778922,176,16980,Suburb large,17031,Primary,Regular school,Open,Pre-K,5,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,27,75,17,92,Yes,No,No,No,376,17028,17014,173903003962,1701,NA,Yes participating without using any Provision or the CEP
2017,173909003965,03965,Cumberland Middle School,1739090,Cumberland CUSD 77,IL-11-018-0770-26,1101807701001,1496 IL Route 121,Toledo,IL,62468,1496 IL Route 121,Toledo,IL,62468,(217)923-3135,Illinois,39.25685,-88.196745,-2,16660,Rural remote,17035,Middle,Regular school,Open,5,8,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,16,113,23,136,No,No,Yes,No,304,17110,17055,173909003965,1715,NA,Yes participating without using any Provision or the CEP
2017,173909003966,03966,Cumberland High School,1739090,Cumberland CUSD 77,IL-11-018-0770-26,1101807700001,1496 IL Route 121,Toledo,IL,62468,1496 IL Route 121,Toledo,IL,62468,(217)923-3133,Illinois,39.25685,-88.196745,-2,16660,Rural remote,17035,High,Regular school,Open,9,12,NA,School is eligible for Title I Targeted Assistance (TAS) but provides no program,Yes,No,No,No,No,No,22,82,17,99,No,Yes,No,No,278,17110,17055,173909003966,1715,NA,Yes participating without using any Provision or the CEP
2017,173909004855,04855,Cumberland Elem School,1739090,Cumberland CUSD 77,IL-11-018-0770-26,1101807702003,1496 IL Route 121,Toledo,IL,62468,1496 IL Route 121,Toledo,IL,62468,(217)923-3135,Illinois,39.25685,-88.196745,-2,16660,Rural remote,17035,Primary,Regular school,Open,Pre-K,4,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,25,160,19,179,Yes,No,No,No,464,17110,17055,173909004855,1715,NA,Yes participating without using any Provision or the CEP
2017,173912003971,03971,Unity Jr High School,1739120,Tolono CUSD 7,IL-09-010-0070-26,0901000701005,1121 County Rd 800n,Tolono,IL,61880,1121 County Rd 800n,Tolono,IL,61880,(217)485-6735,Illinois,39.994171,-88.250576,-2,16580,Rural fringe,17019,Middle,Regular school,Open,6,8,NA,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,Yes,NA,No,No,No,No,25,97,6,103,No,No,Yes,No,376,17102,17051,173912003971,1713,NA,Yes participating without using any Provision or the CEP
2017,173912003973,03973,Unity High School,1739120,Tolono CUSD 7,IL-09-010-0070-26,0901000700007,1127 County Rd 800n,Tolono,IL,61880,1127 County Rd 800n,Tolono,IL,61880,(217)485-6230,Illinois,39.994251,-88.249218,-2,16580,Rural fringe,17019,High,Regular school,Open,9,12,NA,School is eligible for Title I Targeted Assistance (TAS) but provides no program,Yes,No,No,No,No,No,37,130,8,138,No,Yes,No,No,546,17102,17051,173912003973,1713,NA,Yes participating without using any Provision or the CEP
2017,173912004645,04645,Unity West,1739120,Tolono CUSD 7,IL-09-010-0070-26,0901000702006,1035 County Rd 600n,Tolono,IL,61880,1035 County Rd 600n,Tolono,IL,61880,(217)485-3918,Illinois,39.965749,-88.267788,-2,16580,Rural fringe,17019,Primary,Regular school,Open,Kindergarten,5,NA,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,Yes,NA,No,No,No,No,33,121,15,136,Yes,No,No,No,419,17102,17051,173912004645,1715,NA,Yes participating without using any Provision or the CEP
2017,173912004648,04648,Unity East,1739120,Tolono CUSD 7,IL-09-010-0070-26,0901000702007,1638 Cnty Rd 1000 N,Philo,IL,61864,1638 Cnty Rd 1000 N,Philo,IL,61864,(217)684-5218,Illinois,40.02652,-88.155131,-2,16580,Rural fringe,17019,Primary,Regular school,Open,Pre-K,5,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,20,64,22,86,Yes,No,No,No,300,17102,17051,173912004648,1713,NA,Yes participating without using any Provision or the CEP
2017,173918003976,03976,Tonica Grade School,1739180,Tonica CCSD 79,IL-35-050-0790-04,3505007902001,535 N 1981st Rd,Tonica,IL,61370,535 N 1981st Rd,Tonica,IL,61370,(815)442-3420,Illinois,41.218597,-89.060959,176,36860,Rural distant,17099,Primary,Regular school,Open,Pre-K,8,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,15,61,0,61,Yes,No,Yes,No,168,17076,17038,173918003976,1716,NA,Yes participating without using any Provision or the CEP
2017,173939003984,03984,Tremont Middle School,1739390,Tremont CUSD 702,IL-53-090-7020-26,5309070201001,400 W Pearl St,Tremont,IL,61568,400 W Pearl St,Tremont,IL,61568,(309)925-3823,Illinois,40.5271,-89.496279,427,37900,Rural fringe,17179,Middle,Regular school,Open,5,8,NA,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,Yes,NA,No,No,No,No,16,37,13,50,No,No,Yes,No,301,17087,17044,173939003984,1718,NA,Yes participating without using any Provision or the CEP
2017,173939003985,03985,Tremont High School,1739390,Tremont CUSD 702,IL-53-090-7020-26,5309070200001,400 W Pearl St,Tremont,IL,61568,400 W Pearl St,Tremont,IL,61568,(309)925-2051,Illinois,40.527157,-89.496096,427,37900,Rural fringe,17179,High,Regular school,Open,9,12,NA,School is eligible for Title I Targeted Assistance (TAS) but provides no program,Yes,No,No,No,No,No,24,36,0,36,No,Yes,No,No,313,17087,17044,173939003985,1718,NA,Yes participating without using any Provision or the CEP
2017,173939004857,04857,Tremont Elem School,1739390,Tremont CUSD 702,IL-53-090-7020-26,5309070202003,PO Box 1208,Tremont,IL,61568,PO Box 1208,Tremont,IL,61568,(309)925-4841,Illinois,40.52554,-89.489102,427,37900,Rural fringe,17179,Primary,Regular school,Open,Pre-K,4,NA,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,Yes,NA,No,No,No,No,20,32,11,43,Yes,No,No,No,363,17087,17044,173939004857,1718,NA,Yes participating without using any Provision or the CEP
2017,173942003987,03987,Trenton Elem School,1739420,Wesclin CUSD 3,IL-13-014-0030-26,1301400302001,308 N Washington St,Trenton,IL,62293,308 N Washington St,Trenton,IL,62293,(618)224-9411,Illinois,38.608293,-89.683251,476,41180,Town fringe,17027,Primary,Regular school,Open,Pre-K,3,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,12,83,15,98,Yes,No,No,No,257,17108,17054,173942003987,1715,NA,Yes participating without using any Provision or the CEP
2017,173942003990,03990,Wesclin Sr High School,1739420,Wesclin CUSD 3,IL-13-014-0030-26,1301400300006,699 Wesclin Rd,Trenton,IL,62293,699 Wesclin Rd,Trenton,IL,62293,(618)224-7341,Illinois,38.56977,-89.693391,476,41180,Rural fringe,17027,High,Regular school,Open,9,12,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,25,89,12,101,No,Yes,No,No,377,17108,17054,173942003990,1715,NA,Yes participating without using any Provision or the CEP
2017,173942004858,04858,New Baden Elementary School,1739420,Wesclin CUSD 3,IL-13-014-0030-26,1301400302005,700 Marilyn Dr,New Baden,IL,62265,700 Marilyn Dr,New Baden,IL,62265,(618)588-3535,Illinois,38.539695,-89.693601,476,41180,Town fringe,17027,Primary,Regular school,Open,Kindergarten,3,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,15,91,0,91,Yes,No,No,No,223,17108,17054,173942004858,1715,NA,Yes participating without using any Provision or the CEP
2017,173942006347,06347,Wesclin Middle School,1739420,Wesclin CUSD 3,IL-13-014-0030-26,1301400302006,10003 State Rte 160,Trenton,IL,62293,10003 State Rte 160,Trenton,IL,62293,(618)224-7355,Illinois,38.569572,-89.687801,476,41180,Rural fringe,17027,Middle,Regular school,Open,4,8,NA,School is eligible for Title I Targeted Assistance (TAS) but provides no program,Yes,No,No,No,No,No,30,178,24,202,Yes,No,Yes,No,509,17108,17054,173942006347,1715,NA,Yes participating without using any Provision or the CEP
2017,173945003991,03991,Tri-City High School,1739450,Tri City CUSD 1,IL-51-084-0010-26,5108400100001,324 W Charles St,Buffalo,IL,62515,324 W Charles St,Buffalo,IL,62515,(217)364-4530,Illinois,39.849272,-89.413718,522,44100,Rural distant,17167,High,Regular school,Open,9,12,NA,Missing/not reported,Missing/not reported,Missing/not reported,No,No,No,No,14,46,0,46,No,Yes,No,No,139,17087,17044,173945003991,1718,NA,Yes participating without using any Provision or the CEP
2017,173945004859,04859,Tri-City Elem School,1739450,Tri City CUSD 1,IL-51-084-0010-26,5108400102001,PO Box 290,Buffalo,IL,62515,PO Box 290,Buffalo,IL,62515,(217)364-4035,Illinois,39.849251,-89.41346,522,44100,Rural distant,17167,Primary,Regular school,Open,Pre-K,5,NA,Missing/not reported,Missing/not reported,Missing/not reported,No,No,No,No,22,110,9,119,Yes,No,No,No,301,17087,17044,173945004859,1718,NA,Yes participating without using any Provision or the CEP
2017,173945004860,04860,Tri-City Jr High School,1739450,Tri City CUSD 1,IL-51-084-0010-26,5108400101001,324 W Charles St,Buffalo,IL,62515,324 W Charles St,Buffalo,IL,62515,(217)364-4530,Illinois,39.849272,-89.413718,522,44100,Rural distant,17167,Middle,Regular school,Open,6,8,NA,Missing/not reported,Missing/not reported,Missing/not reported,No,No,No,No,9,40,2,42,No,No,Yes,No,118,17087,17044,173945004860,1718,NA,Yes participating without using any Provision or the CEP
2017,173948000171,00171,Tri-Point Jr High/Elementary,1739480,Tri Point CUSD 6-J,IL-17-053-006J-26,17053006J2006,PO Box 158,Piper City,IL,60959,PO Box 158,Piper City,IL,60959,(815)686-2247,Illinois,40.753418,-88.187352,-2,16580,Rural distant,17053,Middle,Regular school,Open,4,8,NA,School is eligible for Title I Schoolwide program (SWP) but provides no program,Yes,Yes,No,No,No,No,12,99,0,99,Yes,No,Yes,No,155,17106,17053,173948000171,1716,NA,Yes under the Community Eligibility Provision (CEP)
2017,173948003992,03992,Tri Point Elementary School,1739480,Tri Point CUSD 6-J,IL-17-053-006J-26,17053006J2005,PO Box 128,Kempton,IL,60946,PO Box 128,Kempton,IL,60946,(815)253-6299,Illinois,40.936171,-88.232989,-2,16580,Rural distant,17053,Primary,Regular school,Open,Pre-K,3,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,11,57,0,57,Yes,No,No,No,128,17106,17053,173948003992,1716,NA,Yes under the Community Eligibility Provision (CEP)
2017,173948003994,03994,Tri-Point High School,1739480,Tri Point CUSD 6-J,IL-17-053-006J-26,17053006J0001,PO Box 316,Cullom,IL,60929,PO Box 316,Cullom,IL,60929,(815)689-2110,Illinois,40.881887,-88.268048,145,38700,Rural distant,17105,High,Regular school,Open,9,12,NA,School is eligible for Title I Schoolwide program (SWP) but provides no program,Yes,Yes,No,No,No,No,15,42,14,56,No,Yes,No,No,104,17106,17053,173948003994,1716,NA,Yes participating without using any Provision or the CEP
2017,173951001854,01854,Troy Heritage Trail School,1739510,Troy CCSD 30C,IL-56-099-030C-04,56099030C2004,3389 Longford Dr,Joliet,IL,60431,3389 Longford Dr,Joliet,IL,60431,(815)577-6760,Illinois,41.505931,-88.164333,176,16980,Suburb large,17197,Primary,Regular school,Open,Pre-K,4,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,29,179,29,208,Yes,No,No,No,444,17086,17043,173951001854,1711,NA,Yes participating without using any Provision or the CEP
2017,173951003996,03996,Troy Middle School,1739510,Troy CCSD 30C,IL-56-099-030C-04,56099030C1001,5800 Theodore Dr,Plainfield,IL,60586,5800 Theodore Dr,Plainfield,IL,60586,(815)577-6760,Illinois,41.549651,-88.223446,176,16980,Suburb large,17197,Middle,Regular school,Open,7,8,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,63,288,2,290,No,No,Yes,No,939,17098,17049,173951003996,1711,NA,Yes participating without using any Provision or the CEP
2017,173951003997,03997,Troy Craughwell School,1739510,Troy CCSD 30C,IL-56-099-030C-04,56099030C2003,3333 Black Rd,Joliet,IL,60431,3333 Black Rd,Joliet,IL,60431,(815)577-6760,Illinois,41.537447,-88.164428,176,16980,Suburb large,17197,Primary,Regular school,Open,Kindergarten,4,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,29,185,30,215,Yes,No,No,No,455,17098,17049,173951003997,1711,NA,Yes participating without using any Provision or the CEP
2017,173951003998,03998,Troy Shorewood School,1739510,Troy CCSD 30C,IL-56-099-030C-04,56099030C2002,210 School Rd,Shorewood,IL,60404,210 School Rd,Shorewood,IL,60404,(815)577-6760,Illinois,41.517813,-88.195407,176,16980,Suburb large,17197,Primary,Regular school,Open,Pre-K,4,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,28,112,17,129,Yes,No,No,No,443,17097,17049,173951003998,1711,NA,Yes participating without using any Provision or the CEP
2017,173951004516,04516,Troy Cronin Elem School,1739510,Troy CCSD 30C,IL-56-099-030C-04,56099030C2005,210 E Black Rd,Shorewood,IL,60404,210 E Black Rd,Shorewood,IL,60404,(815)577-6760,Illinois,41.535656,-88.195986,176,16980,Suburb large,17197,Primary,Regular school,Open,Pre-K,4,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,39,175,44,219,Yes,No,No,No,607,17097,17049,173951004516,1711,NA,Yes participating without using any Provision or the CEP
2017,173951005856,05856,Orenic Intermediate School,1739510,Troy CCSD 30C,IL-56-099-030C-04,56099030C2006,5820 Theodore Dr,Plainfield,IL,60586,5820 Theodore Dr,Plainfield,IL,60586,(815)577-6760,Illinois,41.549659,-88.225698,176,16980,Suburb large,17197,Middle,Regular school,Open,5,6,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,64,344,0,344,Yes,No,No,No,965,17098,17049,173951005856,1711,NA,Yes participating without using any Provision or the CEP
2017,173951006012,06012,Troy Hofer Elem Sch,1739510,Troy CCSD 30C,IL-56-099-030C-04,56099030C2007,910 Vertin Blvd,Shorewood,IL,60404,910 Vertin Blvd,Shorewood,IL,60404,(815)577-6760,Illinois,41.54119,-88.213481,176,16980,Suburb large,17197,Primary,Regular school,Open,Kindergarten,4,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,29,109,7,116,Yes,No,No,No,440,17097,17049,173951006012,1711,NA,Yes participating without using any Provision or the CEP
2017,173960003999,03999,East Prairie Middle School,1739600,Tuscola CUSD 301,IL-11-021-3010-26,1102130101004,409 S Prairie St,Tuscola,IL,61953,409 S Prairie St,Tuscola,IL,61953,(217)253-2828,Illinois,39.795926,-88.271842,-2,-2,Town distant,17041,Middle,Regular school,Open,5,8,NA,School is eligible for Title I Targeted Assistance (TAS) but provides no program,Yes,No,No,No,No,No,20,81,15,96,No,No,Yes,No,271,17102,17051,173960003999,1715,NA,Yes participating without using any Provision or the CEP
2017,173960004000,04000,North Ward Elementary School,1739600,Tuscola CUSD 301,IL-11-021-3010-26,1102130102002,1201 N Prairie St,Tuscola,IL,61953,1201 N Prairie St,Tuscola,IL,61953,(217)253-2712,Illinois,39.808868,-88.271849,-2,-2,Town distant,17041,Primary,Regular school,Open,Pre-K,4,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,28,131,22,153,Yes,No,No,No,363,17102,17051,173960004000,1715,NA,Yes participating without using any Provision or the CEP
2017,173960004001,04001,Tuscola High School,1739600,Tuscola CUSD 301,IL-11-021-3010-26,1102130100001,500 S Prairie St,Tuscola,IL,61953,500 S Prairie St,Tuscola,IL,61953,(217)253-2377,Illinois,39.795808,-88.274136,-2,-2,Town distant,17041,High,Regular school,Open,9,12,NA,School is eligible for Title I Targeted Assistance (TAS) but provides no program,Yes,No,No,No,No,No,21,74,5,79,No,Yes,No,No,298,17102,17051,173960004001,1715,NA,Yes participating without using any Provision or the CEP
2017,173963004003,04003,Century Jr/Sr High School,1739630,Century CUSD 100,IL-30-077-1000-26,3007710000001,4721 Shawnee Clge Rd,Ullin,IL,62992,4721 Shawnee Clge Rd,Ullin,IL,62992,(618)845-3518,Illinois,37.270454,-89.098393,-2,-2,Rural distant,17153,High,Regular school,Open,6,12,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,14,135,0,135,No,Yes,Yes,No,226,17118,17059,173963004003,1712,NA,Yes under the Community Eligibility Provision (CEP)
2017,173963004861,04861,Century Elementary School,1739630,Century CUSD 100,IL-30-077-1000-26,3007710002004,4721 Shawnee College,Ullin,IL,62992,4721 Shawnee College,Ullin,IL,62992,(618)845-3572,Illinois,37.271055,-89.09775,-2,-2,Rural distant,17153,Primary,Regular school,Open,Kindergarten,5,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,12,95,0,95,Yes,No,No,No,139,17118,17059,173963004861,1712,NA,Yes under the Community Eligibility Provision (CEP)
2017,173966004004,04004,Union Elementary School,1739660,Union SD 81,IL-56-099-0810-02,5609908102001,1661 Cherry Hill Rd,Joliet,IL,60433,1661 Cherry Hill Rd,Joliet,IL,60433,(815)726-5218,Illinois,41.49717,-88.023919,176,16980,Rural fringe,17197,Primary,Regular school,Open,Kindergarten,8,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,11,36,0,36,Yes,No,Yes,No,91,17086,17043,173966004004,1711,NA,Yes under the Community Eligibility Provision (CEP)
2017,173978004006,04006,Union Ridge Elem School,1739780,Union Ridge SD 86,IL-06-016-0860-02,0601608602001,4600 N Oak Park Ave,Harwood Heights,IL,60706,4600 N Oak Park Ave,Harwood Heights,IL,60706,(708)867-5822,Illinois,41.964971,-87.798365,176,16980,Suburb large,17031,Primary,Regular school,Open,Pre-K,8,NA,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,Yes,NA,No,No,No,No,46,198,0,198,Yes,No,Yes,No,662,17019,17010,173978004006,1705,NA,Yes participating without using any Provision or the CEP
2017,173987004008,04008,United Twp High School,1739870,United Twp HSD 30,IL-49-081-0300-17,4908103000001,1275 Ave the Cities,East Moline,IL,61244,1275 Ave the Cities,East Moline,IL,61244,(309)752-1633,Illinois,41.491637,-90.433442,209,19340,Suburb large,17161,High,Regular school,Open,9,12,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,90,940,97,1037,No,Yes,No,No,1665,17072,17036,173987004008,1717,NA,Yes participating without using any Provision or the CEP
2017,173993004010,04010,Unity Point Elem School,1739930,Unity Point CCSD 140,IL-30-039-1400-04,3003914002001,4033 S Illinois Ave,Carbondale,IL,62903,4033 S Illinois Ave,Carbondale,IL,62903,(618)529-4151,Illinois,37.671133,-89.228212,-2,16060,Rural fringe,17077,Primary,Regular school,Open,Pre-K,8,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,52,378,35,413,Yes,No,Yes,No,682,17115,17058,173993004010,1712,NA,Yes participating without using any Provision or the CEP
2017,173996004011,04011,Leal Elem School,1739960,Urbana SD 116,IL-09-010-1160-22,0901011602005,312 W Oregon St,Urbana,IL,61801,312 W Oregon St,Urbana,IL,61801,(217)384-3618,Illinois,40.108106,-88.210942,-2,16580,City small,17019,Primary,Regular school,Open,Kindergarten,5,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,27,224,0,224,Yes,No,No,No,407,17103,17052,173996004011,1713,NA,Yes under the Community Eligibility Provision (CEP)
2017,173996004012,04012,M L King Jr Elem School,1739960,Urbana SD 116,IL-09-010-1160-22,0901011602004,1108 Fairview Ave,Urbana,IL,61801,1108 Fairview Ave,Urbana,IL,61801,(217)384-3675,Illinois,40.120391,-88.223328,-2,16580,City small,17019,Primary,Regular school,Open,Kindergarten,5,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,29,274,0,274,Yes,No,No,No,307,17103,17052,173996004012,1713,NA,Yes under the Community Eligibility Provision (CEP)
2017,173996004013,04013,Dr Preston L Williams Jr Elem Sch,1739960,Urbana SD 116,IL-09-010-1160-22,0901011602007,2102 E Washington St,Urbana,IL,61802,2102 E Washington St,Urbana,IL,61802,(217)384-3628,Illinois,40.106498,-88.1798,-2,16580,City small,17019,Primary,Regular school,Open,Kindergarten,5,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,34,372,0,372,Yes,No,No,No,445,17103,17052,173996004013,1713,NA,Yes under the Community Eligibility Provision (CEP)
2017,173996004014,04014,Thomas Paine Elem School,1739960,Urbana SD 116,IL-09-010-1160-22,0901011602008,1801 James Cherry Dr,Urbana,IL,61802,1801 James Cherry Dr,Urbana,IL,61802,(217)384-3602,Illinois,40.096993,-88.184593,-2,16580,City small,17019,Primary,Regular school,Open,Kindergarten,5,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,25,222,0,222,Yes,No,No,No,328,17103,17052,173996004014,1713,NA,Yes under the Community Eligibility Provision (CEP)
2017,173996004015,04015,Urbana High School,1739960,Urbana SD 116,IL-09-010-1160-22,0901011600001,1002 S Race St,Urbana,IL,61801,1002 S Race St,Urbana,IL,61801,(217)384-3505,Illinois,40.103798,-88.208013,-2,16580,City small,17019,High,Regular school,Open,9,12,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,88,747,0,747,No,Yes,No,No,1185,17103,17052,173996004015,1713,NA,Yes under the Community Eligibility Provision (CEP)
2017,173996004017,04017,Urbana Middle School,1739960,Urbana SD 116,IL-09-010-1160-22,0901011601002,1201 S Vine St,Urbana,IL,61801,1201 S Vine St,Urbana,IL,61801,(217)384-3685,Illinois,40.103073,-88.20575,-2,16580,City small,17019,Middle,Regular school,Open,6,8,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,79,648,0,648,No,No,Yes,No,940,17103,17052,173996004017,1713,NA,Yes under the Community Eligibility Provision (CEP)
2017,173996004021,04021,Yankee Ridge Elem School,1739960,Urbana SD 116,IL-09-010-1160-22,0901011602012,2102 S Anderson St,Urbana,IL,61801,2102 S Anderson St,Urbana,IL,61801,(217)384-3608,Illinois,40.090246,-88.198668,-2,16580,City small,17019,Primary,Regular school,Open,Kindergarten,5,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,22,191,0,191,Yes,No,No,No,339,17103,17052,173996004021,1713,NA,Yes under the Community Eligibility Provision (CEP)
2017,173996005456,05456,Wiley Elementary School,1739960,Urbana SD 116,IL-09-010-1160-22,0901011602013,1602 S Anderson St,Urbana,IL,61801,1602 S Anderson St,Urbana,IL,61801,(217)384-3670,Illinois,40.099462,-88.198928,-2,16580,City small,17019,Primary,Regular school,Open,Kindergarten,5,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,21,220,0,220,Yes,No,No,No,274,17103,17052,173996005456,1713,NA,Yes under the Community Eligibility Provision (CEP)
